student_id,student_level,international_status,program_category,semester_stage,semester,program_total_credits,credits,part_time_enrollment,scholarships,financial_aid,area_of_interest,research,academic_advisor,date_of_birth,age,SSN,nationality,place_of_birth,on_campus_work
SSCD_441,Undergraduate,International,Business,Fall,4,120,12,No,"Alumni, Merit, General",Not Eligible,"Supply Chain, Marketing Analytics, Financial Risk","Dr. Victor Nguyen, Dr. Andrew Patel, Dr. Chloe Martin",Chris Dawson,2008-08-05,17,,Indian,Kolkata,No
SSCD_408,Graduate,International,Computer Science,Fall,2,33,9,No,General,Not Eligible,"Cybersecurity, Human-Computer Interaction, Cloud Computing","Dr. Sofia Alvarez, Dr. Priya Nandakumar, Dr. Liam Chen",Dr. Daniel Cho,1999-08-16,26,,Indian,Pune,Yes
SSCD_704,Undergraduate,International,Arts,Fall,8,120,9,Yes,"Merit, General",Not Eligible,Cultural Studies,,Jamie Kim,2004-02-22,21,,Chinese,Shanghai,Yes
SSCD_606,Graduate,Domestic,General,Spring,1,36,9,,General,,Interdisciplinary Research,,Dr. Ava Greene,2001-09-17,24,576-99-5198,American,California,Yes
SSCD_055,Graduate,International,Data Science,Spring,1,36,9,No,General,Not Eligible,Predictive Modeling,Dr. Aisha Rahman,Dr. Marcus Lin,1998-03-31,27,,Indian,Hyderabad,Yes
SSCD_865,Undergraduate,Domestic,Data Science,Spring,1,120,15,,"Alumni, In-State, General","Direct Subsidized Loan, Direct Unsubsidized Loan",Financial Analytics,Dr. Omar Hassan,Jordan Nguyen,2006-09-19,19,658-14-7049,American,Texas,Yes
SSCD_678,Graduate,International,Computer Science,Fall,1,33,9,No,General,Not Eligible,Human-Computer Interaction,Dr. Priya Nandakumar,Dr. Daniel Cho,1999-11-07,26,,Indian,Hyderabad,Yes
SSCD_520,Graduate,International,Data Science,Fall,3,36,9,No,"Alumni, General",Not Eligible,"Healthcare Analytics, Financial Analytics","Dr. Elena Petrova, Dr. Omar Hassan",Dr. Marcus Lin,2003-01-17,22,,Indian,Hyderabad,Yes
SSCD_589,Graduate,International,Computer Science,Fall,3,33,9,No,General,Not Eligible,Cybersecurity,Dr. Sofia Alvarez,Dr. Nisha Verma,1996-10-21,29,613-44-3695,Indian,Delhi,Yes
SSCD_509,Undergraduate,Domestic,Engineering,Spring,5,120,9,,"In-State, General",,"IoT Systems, Embedded Systems, Robotics","Dr. Keira Johnson, Dr. Miguel Santos, Dr. Rohan Mehta",Casey Alvarez,2007-09-14,18,,American,Texas,No
SSCD_753,Undergraduate,International,Data Science,Fall,4,120,12,No,General,Not Eligible,"Big Data Analytics, MLOps","Dr. Jacob Stein, Dr. Grace Kim",Jordan Nguyen,2004-01-12,21,167-52-2548,Indian,Mumbai,Yes
SSCD_655,Graduate,International,Computer Science,Fall,2,33,9,No,General,Not Eligible,"Blockchain, Human-Computer Interaction, Cybersecurity","Dr. Noah Williams, Dr. Priya Nandakumar, Dr. Sofia Alvarez",Dr. Nisha Verma,1997-10-24,28,,Indian,Hyderabad,Yes
SSCD_817,Undergraduate,International,Engineering,Fall,1,120,12,No,General,Not Eligible,IoT Systems,Dr. Keira Johnson,Casey Alvarez,2008-05-31,17,,Indian,Bangalore,No
SSCD_500,Undergraduate,Domestic,Engineering,Fall,2,120,9,,"In-State, General",,"Smart Infrastructure, Biomedical Engineering, Robotics","Dr. Daniel Brooks, Dr. Fatima Ali, Dr. Rohan Mehta",Taylor Johnson,2008-09-29,17,,American,Texas,No
SSCD_587,Undergraduate,Domestic,Data Science,Fall,5,120,12,,"Alumni, In-State, General",Institutional Grant,"Big Data Analytics, Healthcare Analytics, Statistical Learning","Dr. Jacob Stein, Dr. Elena Petrova, Dr. Benjamin Ortiz",Jordan Nguyen,2004-10-15,21,415-56-1653,American,Texas,Yes
SSCD_652,Graduate,International,Data Science,Spring,1,36,9,No,General,Not Eligible,"Financial Analytics, Predictive Modeling","Dr. Omar Hassan, Dr. Aisha Rahman",Dr. Marcus Lin,1997-08-13,28,540-67-4743,Indian,Bangalore,Yes
SSCD_324,Undergraduate,Domestic,Data Science,Spring,3,120,9,,"Veteran, In-State, General",Institutional Grant,"Statistical Learning, Big Data Analytics, Financial Analytics","Dr. Benjamin Ortiz, Dr. Jacob Stein, Dr. Omar Hassan",Jordan Nguyen,2006-10-16,19,241-29-4788,American,Texas,Yes
SSCD_157,Undergraduate,Domestic,Engineering,Spring,7,120,9,,General,,Embedded Systems,Dr. Miguel Santos,Taylor Johnson,2008-04-13,17,,American,Georgia,No
SSCD_982,Graduate,International,Computer Science,Spring,2,33,9,No,General,Not Eligible,Cybersecurity,Dr. Sofia Alvarez,Dr. Nisha Verma,2003-04-16,22,249-41-9702,Indian,Hyderabad,Yes
SSCD_604,Undergraduate,International,Engineering,Fall,4,120,12,No,General,Not Eligible,"Smart Infrastructure, Robotics","Dr. Daniel Brooks, Dr. Rohan Mehta",Casey Alvarez,2008-11-12,17,,Indian,Delhi,No
SSCD_353,Undergraduate,Domestic,Arts,Spring,6,120,15,,"In-State, General",,"Creative Writing, Visual Design",Dr. Marcus Thompson,Jamie Kim,2005-07-22,20,151-43-7211,American,Texas,Yes
SSCD_044,Graduate,International,Computer Science,Fall,3,33,9,No,General,Not Eligible,Artificial Intelligence,Dr. Maya Iyer,Dr. Nisha Verma,1997-05-21,28,381-11-1803,Mexican,Monterrey,Yes
SSCD_988,Undergraduate,Domestic,Business,Spring,1,120,9,,"Veteran, In-State, General",Institutional Grant,"FinTech, Financial Risk","Dr. Natalie Cooper, Dr. Chloe Martin",Morgan Ellis,2006-01-29,19,317-93-9179,American,Texas,Yes
SSCD_705,Undergraduate,Domestic,Data Science,Spring,6,120,15,,"In-State, General",,Big Data Analytics,Dr. Jacob Stein,Samantha Reed,2004-02-29,21,304-12-3496,American,Texas,Yes
SSCD_279,Graduate,International,Data Science,Fall,4,36,6,Yes,General,Not Eligible,Statistical Learning,Dr. Benjamin Ortiz,Dr. Priyanka Shah,1999-07-29,26,,Indian,Hyderabad,No
SSCD_823,Graduate,International,Computer Science,Fall,4,33,6,Yes,General,Not Eligible,Cloud Computing,Dr. Liam Chen,Dr. Nisha Verma,2002-03-31,23,353-66-8199,German,Frankfurt,Yes
SSCD_388,Undergraduate,Domestic,Data Science,Fall,4,120,12,,General,,"Big Data Analytics, Statistical Learning, Financial Analytics","Dr. Jacob Stein, Dr. Benjamin Ortiz, Dr. Omar Hassan",Jordan Nguyen,2008-03-31,17,,American,North Carolina,No
SSCD_910,Graduate,International,Computer Science,Fall,1,33,9,No,General,Not Eligible,"Blockchain, Artificial Intelligence, Machine Learning","Dr. Noah Williams, Dr. Maya Iyer, Dr. Ethan Park",Dr. Daniel Cho,1998-01-09,27,926-64-1430,Indian,Kolkata,Yes
SSCD_622,Undergraduate,Domestic,Data Science,Fall,1,120,9,,General,,Big Data Analytics,Dr. Jacob Stein,Samantha Reed,2006-06-28,19,401-38-7625,American,California,Yes
SSCD_228,Graduate,International,Computer Science,Fall,1,33,9,No,General,Not Eligible,Machine Learning,Dr. Ethan Park,Dr. Daniel Cho,1999-09-25,26,915-17-5806,Indian,Hyderabad,Yes
SSCD_866,Graduate,Domestic,Arts,Fall,4,33,6,,General,,"Art Therapy, Film Studies, Creative Writing","Dr. Leila Haddad, Dr. Marcus Thompson",Dr. Yvette Brown,1998-10-23,27,,American,North Carolina,No
SSCD_483,Undergraduate,Domestic,General,Fall,3,120,9,,General,,"Community Development, Interdisciplinary Research, Public Policy",Dr. Ava Greene,Quinn Harper,2007-12-20,18,,American,North Carolina,No
SSCD_538,Undergraduate,Domestic,General,Spring,2,120,9,,"Merit, Athlete, In-State, General","Institutional Grant, Work Study, Direct Unsubsidized Loan","Community Development, Education Systems, Social Justice",,Quinn Harper,2007-09-13,18,,American,Texas,No
SSCD_997,Graduate,Domestic,Data Science,Spring,4,36,12,,"Merit, In-State, General",Work Study,"Big Data Analytics, Predictive Modeling, Healthcare Analytics","Dr. Jacob Stein, Dr. Aisha Rahman, Dr. Elena Petrova",Dr. Priyanka Shah,2002-05-05,23,,American,Texas,No
SSCD_709,Graduate,International,Computer Science,Fall,2,33,9,No,"Athlete, General",Not Eligible,Cloud Computing,Dr. Liam Chen,Dr. Daniel Cho,2001-11-09,24,,Indian,Chennai,Yes
SSCD_094,Undergraduate,International,Business,Spring,1,120,12,No,General,Not Eligible,"Supply Chain, Corporate Strategy","Dr. Victor Nguyen, Dr. Samuel Reed",Chris Dawson,2005-03-01,20,873-75-2864,Indian,Hyderabad,Yes
SSCD_400,Undergraduate,International,Business,Fall,2,120,12,No,"Merit, General",Not Eligible,Corporate Strategy,Dr. Samuel Reed,Morgan Ellis,2005-08-16,20,,Chinese,Shanghai,Yes
SSCD_283,Undergraduate,Domestic,Data Science,Fall,2,120,9,,"In-State, General",,Financial Analytics,Dr. Omar Hassan,Samantha Reed,2006-11-15,19,,American,Texas,No
SSCD_285,Undergraduate,Domestic,Arts,Fall,4,120,9,,"Veteran, In-State, General","Work Study, In-State Grant",Visual Design,,Avery Thompson,2008-04-27,17,,American,Texas,Yes
SSCD_488,Undergraduate,International,Business,Spring,8,120,15,No,General,Not Eligible,FinTech,Dr. Natalie Cooper,Chris Dawson,2004-12-13,21,467-57-8056,Indian,Mumbai,Yes
SSCD_852,Graduate,Domestic,General,Fall,4,36,9,,"Alumni, In-State, General",Institutional Grant,Social Justice,,Dr. Samuel Price,1998-03-15,27,826-30-6091,American,Texas,Yes
SSCD_391,Undergraduate,International,Engineering,Fall,4,120,18,No,"Merit, General",Not Eligible,Smart Infrastructure,Dr. Daniel Brooks,Casey Alvarez,2006-04-19,19,462-95-7929,Indian,Hyderabad,Yes
SSCD_101,Graduate,International,Computer Science,Spring,4,33,9,No,"Alumni, General",Not Eligible,"Cloud Computing, Human-Computer Interaction","Dr. Liam Chen, Dr. Priya Nandakumar",Dr. Daniel Cho,1998-07-19,27,553-94-7947,Indian,Hyderabad,Yes
SSCD_426,Undergraduate,International,Data Science,Spring,8,120,15,No,General,Not Eligible,"Financial Analytics, Predictive Modeling","Dr. Omar Hassan, Dr. Aisha Rahman",Jordan Nguyen,2005-08-20,20,546-12-8532,South Korean,Incheon,Yes
SSCD_047,Undergraduate,Domestic,Engineering,Spring,5,120,12,,"Alumni, Merit, In-State, General","Work Study, State Grant, In-State Grant","Smart Infrastructure, Biomedical Engineering","Dr. Daniel Brooks, Dr. Fatima Ali",Taylor Johnson,2007-04-14,18,,American,Texas,No
SSCD_170,Undergraduate,Domestic,General,Fall,2,120,9,,"Athlete, In-State, General","Pell Grant, In-State Grant",Education Systems,,Quinn Harper,2007-10-19,18,,American,Texas,No
SSCD_258,Undergraduate,Domestic,Engineering,Spring,2,120,9,,General,,"Renewable Energy, Biomedical Engineering","Dr. Hannah Fischer, Dr. Fatima Ali",Casey Alvarez,2006-11-10,19,,American,Ohio,Yes
SSCD_409,Undergraduate,Domestic,Data Science,Fall,6,120,12,,General,,"Big Data Analytics, Financial Analytics","Dr. Jacob Stein, Dr. Omar Hassan",Samantha Reed,2008-06-20,17,,American,California,No
SSCD_077,Undergraduate,Domestic,General,Spring,7,120,9,,"In-State, General",,Social Justice,,Riley Bennett,2008-12-06,17,,American,Texas,No
SSCD_155,Undergraduate,Domestic,Data Science,Fall,3,120,12,,General,,"Healthcare Analytics, Predictive Modeling","Dr. Elena Petrova, Dr. Aisha Rahman",Samantha Reed,2005-02-05,20,146-94-4733,American,Colorado,Yes
SSCD_070,Undergraduate,International,Business,Fall,2,120,15,No,General,Not Eligible,"Entrepreneurship, Supply Chain","Dr. Isabella Rossi, Dr. Victor Nguyen",Morgan Ellis,2007-02-26,18,,Chinese,Guangzhou,No
SSCD_487,Undergraduate,Domestic,Arts,Fall,4,120,9,,"Veteran, In-State, General",State Grant,"Art Therapy, Film Studies, Creative Writing","Dr. Leila Haddad, Dr. Marcus Thompson",Avery Thompson,2008-05-18,17,,American,Texas,No
SSCD_081,Undergraduate,Domestic,Engineering,Fall,7,120,9,,General,,Biomedical Engineering,Dr. Fatima Ali,Casey Alvarez,2004-05-24,21,696-80-3426,American,Washington,Yes
SSCD_528,Undergraduate,International,General,Spring,2,120,15,No,General,Not Eligible,"Social Justice, Public Policy",Dr. Ava Greene,Quinn Harper,2008-12-01,17,,Chinese,Shanghai,No
SSCD_562,Graduate,International,Computer Science,Spring,3,33,9,No,General,Not Eligible,Cybersecurity,Dr. Sofia Alvarez,Dr. Daniel Cho,2003-12-13,22,460-74-2215,Indian,Kolkata,Yes
SSCD_875,Undergraduate,International,Data Science,Spring,2,120,15,No,General,Not Eligible,Predictive Modeling,Dr. Aisha Rahman,Jordan Nguyen,2004-02-10,21,449-30-7062,Indian,Kolkata,Yes
SSCD_374,Undergraduate,International,Business,Fall,2,120,12,No,General,Not Eligible,Financial Risk,Dr. Chloe Martin,Chris Dawson,2004-07-30,21,760-55-1992,Indian,Hyderabad,Yes
SSCD_127,Undergraduate,International,Data Science,Spring,3,120,15,No,General,Not Eligible,"Statistical Learning, Big Data Analytics, Financial Analytics","Dr. Benjamin Ortiz, Dr. Jacob Stein, Dr. Omar Hassan",Samantha Reed,2006-02-18,19,190-65-2734,French,Paris,Yes
SSCD_796,Graduate,Domestic,Arts,Fall,4,33,9,,"Athlete, In-State, General","Direct Subsidized Loan, In-State Grant","Film Studies, Creative Writing, Digital Media","Dr. Leila Haddad, Dr. Marcus Thompson, Dr. Yuna Sato",Dr. Yvette Brown,1996-04-29,29,510-44-2084,American,Texas,Yes
SSCD_592,Undergraduate,Domestic,Data Science,Spring,8,120,9,,"In-State, General",,Big Data Analytics,Dr. Jacob Stein,Samantha Reed,2008-06-05,17,,American,Texas,No
SSCD_897,Graduate,International,Data Science,Fall,1,36,9,No,General,Not Eligible,"Healthcare Analytics, Big Data Analytics, Financial Analytics","Dr. Elena Petrova, Dr. Jacob Stein, Dr. Omar Hassan",Dr. Priyanka Shah,1997-12-10,28,894-54-6752,Indian,Chennai,Yes
SSCD_269,Graduate,International,Computer Science,Spring,1,33,9,No,"Alumni, General",Not Eligible,"Artificial Intelligence, Cloud Computing, Cybersecurity","Dr. Maya Iyer, Dr. Liam Chen, Dr. Sofia Alvarez",Dr. Daniel Cho,1997-01-16,28,,Indian,Chennai,Yes
SSCD_920,Undergraduate,Domestic,Engineering,Fall,2,120,12,,"Veteran, In-State, General","Work Study, State Grant",Robotics,Dr. Rohan Mehta,Taylor Johnson,2006-01-01,20,586-88-2193,American,Texas,Yes
SSCD_461,Undergraduate,Domestic,Arts,Fall,6,120,12,,General,,Creative Writing,Dr. Marcus Thompson,Avery Thompson,2005-07-09,20,949-90-6925,American,Georgia,Yes
SSCD_743,Undergraduate,Domestic,Business,Spring,8,120,12,,"Athlete, Merit, In-State, General",Institutional Grant,"Financial Risk, Marketing Analytics","Dr. Chloe Martin, Dr. Andrew Patel",Morgan Ellis,2008-07-19,17,,American,Texas,No
SSCD_540,Undergraduate,Domestic,Business,Fall,4,120,12,,"In-State, General",,Financial Risk,Dr. Chloe Martin,Chris Dawson,2006-06-10,19,750-68-3506,American,Texas,Yes
SSCD_782,Undergraduate,Domestic,General,Fall,7,120,12,,"In-State, General",,"Interdisciplinary Research, Education Systems, Community Development",,Riley Bennett,2004-06-15,21,360-15-8144,American,Texas,Yes
SSCD_075,Graduate,Domestic,Business,Spring,1,33,9,,"Veteran, In-State, General",Work Study,Corporate Strategy,Dr. Samuel Reed,Dr. Rakesh Iyer,2002-03-09,23,618-43-3170,American,Texas,Yes
SSCD_122,Undergraduate,International,General,Fall,8,120,12,No,"Merit, General",Not Eligible,Education Systems,,Quinn Harper,2007-02-26,18,,Vietnamese,Ho Chi Minh City,No
SSCD_112,Graduate,International,Computer Science,Spring,1,33,9,No,General,Not Eligible,Cloud Computing,Dr. Liam Chen,Dr. Daniel Cho,2001-10-11,24,565-57-5295,Indian,Hyderabad,Yes
SSCD_554,Graduate,International,Computer Science,Fall,4,33,6,Yes,General,Not Eligible,Blockchain,Dr. Noah Williams,Dr. Daniel Cho,1999-04-10,26,,Chinese,Beijing,Yes
SSCD_879,Undergraduate,Domestic,Engineering,Spring,3,120,12,,"In-State, General",,IoT Systems,Dr. Keira Johnson,Casey Alvarez,2007-11-19,18,,American,Texas,No
SSCD_239,Graduate,Domestic,Engineering,Spring,1,36,9,,"In-State, General",,"Renewable Energy, Biomedical Engineering, Embedded Systems","Dr. Hannah Fischer, Dr. Fatima Ali, Dr. Miguel Santos",Dr. Helena Fischer,1998-11-30,27,561-98-8699,American,Texas,Yes
SSCD_616,Undergraduate,International,General,Fall,7,120,12,No,General,Not Eligible,"Social Justice, Interdisciplinary Research",,Riley Bennett,2008-05-18,17,,Indian,Hyderabad,No
SSCD_995,Graduate,International,Computer Science,Fall,3,33,9,No,"Merit, General",Not Eligible,Cloud Computing,Dr. Liam Chen,Dr. Nisha Verma,2003-01-19,22,,Indian,Hyderabad,Yes
SSCD_692,Undergraduate,Domestic,Data Science,Fall,7,120,9,,General,,MLOps,Dr. Grace Kim,Jordan Nguyen,2007-02-21,18,,American,New York,No
SSCD_963,Undergraduate,International,Engineering,Spring,1,120,12,No,General,Not Eligible,IoT Systems,Dr. Keira Johnson,Taylor Johnson,2007-03-25,18,,Nepalese,Pokhara,No
SSCD_863,Undergraduate,Domestic,Data Science,Spring,2,120,9,,"Alumni, In-State, General","Pell Grant, Direct Subsidized Loan, Work Study","MLOps, Financial Analytics, Predictive Modeling","Dr. Grace Kim, Dr. Omar Hassan, Dr. Aisha Rahman",Jordan Nguyen,2007-11-03,18,,American,Texas,No
SSCD_447,Undergraduate,Domestic,Data Science,Fall,7,120,12,,General,,Healthcare Analytics,Dr. Elena Petrova,Jordan Nguyen,2006-03-20,19,878-16-4335,American,Arizona,Yes
SSCD_185,Undergraduate,Domestic,Data Science,Spring,1,120,12,,General,,Big Data Analytics,Dr. Jacob Stein,Samantha Reed,2007-09-12,18,,American,North Carolina,No
SSCD_493,Undergraduate,Domestic,Data Science,Fall,1,120,15,,"In-State, General","Pell Grant, State Grant",MLOps,Dr. Grace Kim,Samantha Reed,2008-08-07,17,,American,Texas,No
SSCD_452,Graduate,International,Computer Science,Fall,1,33,9,No,General,Not Eligible,"Cybersecurity, Human-Computer Interaction","Dr. Sofia Alvarez, Dr. Priya Nandakumar",Dr. Daniel Cho,1997-03-05,28,138-17-7041,Indian,Bangalore,Yes
SSCD_683,Undergraduate,Domestic,Data Science,Spring,6,120,9,,"Merit, Athlete, Veteran, In-State, General",Direct Unsubsidized Loan,MLOps,Dr. Grace Kim,Samantha Reed,2006-11-21,19,427-79-2320,American,Texas,Yes
SSCD_625,Graduate,Domestic,Engineering,Fall,2,36,9,,General,,Biomedical Engineering,Dr. Fatima Ali,Dr. Omar Farouk,1996-03-10,29,709-18-4853,American,California,Yes
SSCD_186,Undergraduate,International,Business,Fall,2,120,12,No,General,Not Eligible,"Entrepreneurship, Financial Risk, Marketing Analytics","Dr. Isabella Rossi, Dr. Chloe Martin, Dr. Andrew Patel",Chris Dawson,2008-02-01,17,,Indian,Kolkata,No
SSCD_728,Undergraduate,International,Business,Fall,8,120,12,No,General,Not Eligible,Financial Risk,Dr. Chloe Martin,Chris Dawson,2005-09-20,20,171-28-1502,Indian,Hyderabad,Yes
SSCD_880,Graduate,Domestic,Arts,Fall,2,33,9,,"Merit, In-State, General",Direct Unsubsidized Loan,Visual Design,,Dr. Yvette Brown,1996-05-01,29,927-80-2604,American,Texas,Yes
SSCD_059,Graduate,International,Computer Science,Fall,1,33,9,No,General,Not Eligible,"Cybersecurity, Artificial Intelligence, Human-Computer Interaction","Dr. Sofia Alvarez, Dr. Maya Iyer, Dr. Priya Nandakumar",Dr. Daniel Cho,2001-09-17,24,,Indian,Hyderabad,Yes
SSCD_541,Undergraduate,International,Engineering,Spring,5,120,12,No,General,Not Eligible,"Smart Infrastructure, Renewable Energy","Dr. Daniel Brooks, Dr. Hannah Fischer",Taylor Johnson,2005-08-01,20,281-90-9095,Indian,Pune,Yes
SSCD_506,Undergraduate,Domestic,Business,Fall,5,120,9,,"Athlete, In-State, General","Pell Grant, In-State Grant",FinTech,Dr. Natalie Cooper,Morgan Ellis,2007-02-03,18,,American,Texas,No
SSCD_224,Undergraduate,Domestic,General,Spring,5,120,12,,General,,Education Systems,,Quinn Harper,2008-01-06,18,,American,Illinois,Yes
SSCD_478,Undergraduate,International,Business,Spring,3,120,12,No,General,Not Eligible,Supply Chain,Dr. Victor Nguyen,Chris Dawson,2007-01-20,18,,Indian,Hyderabad,No
SSCD_739,Undergraduate,Domestic,Business,Fall,7,120,9,,"Athlete, In-State, General","Direct Subsidized Loan, Work Study",Marketing Analytics,Dr. Andrew Patel,Morgan Ellis,2006-11-14,19,492-34-9327,American,Texas,Yes
SSCD_117,Undergraduate,Domestic,Data Science,Fall,5,120,15,,"Merit, In-State, General",Pell Grant,"Healthcare Analytics, Financial Analytics, Statistical Learning","Dr. Elena Petrova, Dr. Omar Hassan, Dr. Benjamin Ortiz",Samantha Reed,2006-01-13,19,814-26-9042,American,Texas,Yes
SSCD_594,Graduate,International,Engineering,Spring,3,36,9,No,General,Not Eligible,Smart Infrastructure,Dr. Daniel Brooks,Dr. Omar Farouk,2001-04-28,24,254-66-2118,Indian,Kolkata,Yes
SSCD_939,Graduate,International,Computer Science,Spring,3,33,9,No,"Merit, General",Not Eligible,Blockchain,Dr. Noah Williams,Dr. Nisha Verma,1997-09-03,28,,Indian,Pune,Yes
SSCD_689,Undergraduate,Domestic,Engineering,Fall,7,120,12,,"In-State, General",,Renewable Energy,Dr. Hannah Fischer,Casey Alvarez,2006-09-02,19,395-94-7561,American,Texas,Yes
SSCD_953,Graduate,Domestic,Business,Fall,1,33,9,,"Veteran, In-State, General",State Grant,Corporate Strategy,Dr. Samuel Reed,Dr. Vanessa Cole,2000-10-08,25,334-14-6168,American,Texas,Yes
SSCD_126,Undergraduate,Domestic,Data Science,Fall,2,120,9,,"Athlete, In-State, General","Institutional Grant, State Grant, Work Study",Predictive Modeling,Dr. Aisha Rahman,Jordan Nguyen,2007-10-27,18,,American,Texas,No
SSCD_535,Graduate,International,Computer Science,Fall,3,33,9,No,"Merit, General",Not Eligible,Machine Learning,Dr. Ethan Park,Dr. Nisha Verma,2001-01-22,24,129-15-6314,Indian,Hyderabad,Yes
